OrderDate,OrderNumber,OrderLineItem,CustomerKey,ProductKey,SalesAmount,UnitPrice,TotalProductCost,Profit
2013-08-07,SO63819,2,11100,479,8.99,8.99,3.3623,5.6277
2013-08-07,SO63819,3,11100,477,4.99,4.99,1.8663,3.1237
2013-08-07,SO63820,1,11967,574,2384.07,2384.07,1481.9379,902.1321
2013-08-07,SO63820,2,11967,217,34.99,34.99,13.0863,21.9037
2013-08-07,SO63821,1,29067,584,539.99,539.99,343.6496,196.3404
2013-08-07,SO63822,1,29096,604,539.99,539.99,343.6496,196.3404
2013-08-07,SO63822,2,29096,214,34.99,34.99,13.0863,21.9037
2013-08-08,SO63823,1,12383,357,2319.99,2319.99,1265.6195,1054.3705
2013-08-08,SO63824,1,13563,355,2319.99,2319.99,1265.6195,1054.3705
2013-08-08,SO63824,2,13563,477,4.99,4.99,1.8663,3.1237
2013-08-08,SO63824,3,13563,478,9.99,9.99,3.7363,6.2537
2013-08-08,SO63824,4,13563,217,34.99,34.99,13.0863,21.9037
2013-08-08,SO63825,1,12992,535,24.99,24.99,9.3463,15.6437
2013-08-08,SO63825,2,12992,528,4.99,4.99,1.8663,3.1237
2013-08-08,SO63825,3,12992,214,34.99,34.99,13.0863,21.9037
2013-08-08,SO63825,4,12992,228,49.99,49.99,38.4923,11.4977
2013-08-08,SO63826,1,23014,530,4.99,4.99,1.8663,3.1237
2013-08-08,SO63826,2,23014,225,8.99,8.99,6.9223,2.0677
2013-08-08,SO63827,1,27367,474,69.99,69.99,26.1763,43.8137
2013-08-08,SO63828,1,12704,529,3.99,3.99,1.4923,2.4977
2013-08-08,SO63828,2,12704,465,24.49,24.49,9.1593,15.3307
2013-08-08,SO63829,1,11146,489,53.99,53.99,41.5723,12.4177
2013-08-08,SO63830,1,17929,580,1700.99,1700.99,1082.51,618.48
2013-08-08,SO63830,2,17929,479,8.99,8.99,3.3623,5.6277
2013-08-08,SO63830,3,17929,477,4.99,4.99,1.8663,3.1237
2013-08-08,SO63831,1,22632,378,2443.35,2443.35,1554.9479,888.4021
2013-08-08,SO63831,2,22632,479,8.99,8.99,3.3623,5.6277
2013-08-08,SO63831,3,22632,477,4.99,4.99,1.8663,3.1237
2013-08-08,SO63831,4,22632,222,34.99,34.99,13.0863,21.9037
2013-08-08,SO63832,1,14148,588,769.49,769.49,419.7784,349.7116
2013-08-08,SO63832,2,14148,228,49.99,49.99,38.4923,11.4977
2013-08-08,SO63832,3,14148,225,8.99,8.99,6.9223,2.0677
2013-08-08,SO63833,1,16827,359,2294.99,2294.99,1251.9813,1043.0087
2013-08-08,SO63833,2,16827,478,9.99,9.99,3.7363,6.2537
2013-08-08,SO63833,3,16827,477,4.99,4.99,1.8663,3.1237
2013-08-08,SO63833,4,16827,490,53.99,53.99,41.5723,12.4177
2013-08-08,SO63834,1,11277,480,2.29,2.29,0.8565,1.4335
2013-08-08,SO63835,1,15244,529,3.99,3.99,1.4923,2.4977
2013-08-08,SO63836,1,11262,529,3.99,3.99,1.4923,2.4977
2013-08-08,SO63836,2,11262,539,24.99,24.99,9.3463,15.6437
2013-08-08,SO63836,3,11262,480,2.29,2.29,0.8565,1.4335
2013-08-08,SO63836,4,11262,484,7.95,7.95,2.9733,4.9767
2013-08-08,SO63837,1,11280,480,2.29,2.29,0.8565,1.4335
2013-08-08,SO63838,1,28060,530,4.99,4.99,1.8663,3.1237
2013-08-08,SO63838,2,28060,214,34.99,34.99,13.0863,21.9037
2013-08-08,SO63839,1,11277,529,3.99,3.99,1.4923,2.4977
2013-08-08,SO63839,2,11277,538,21.49,21.49,8.0373,13.4527
2013-08-08,SO63840,1,26720,541,28.99,28.99,10.8423,18.1477
2013-08-08,SO63840,2,26720,530,4.99,4.99,1.8663,3.1237
2013-08-08,SO63840,3,26720,222,34.99,34.99,13.0863,21.9037
2013-08-08,SO63841,1,26345,535,24.99,24.99,9.3463,15.6437
2013-08-08,SO63841,2,26345,463,24.49,24.49,9.1593,15.3307
2013-08-08,SO63842,1,27481,541,28.99,28.99,10.8423,18.1477
2013-08-08,SO63842,2,27481,530,4.99,4.99,1.8663,3.1237
2013-08-08,SO63842,3,27481,465,24.49,24.49,9.1593,15.3307
2013-08-08,SO63843,1,24616,529,3.99,3.99,1.4923,2.4977
2013-08-08,SO63843,2,24616,540,32.60,32.60,12.1924,20.4076
2013-08-08,SO63843,3,24616,217,34.99,34.99,13.0863,21.9037
2013-08-08,SO63844,1,23271,478,9.99,9.99,3.7363,6.2537
2013-08-08,SO63844,2,23271,477,4.99,4.99,1.8663,3.1237
2013-08-08,SO63844,3,23271,222,34.99,34.99,13.0863,21.9037
2013-08-08,SO63845,1,18852,476,69.99,69.99,26.1763,43.8137
2013-08-08,SO63845,2,18852,491,53.99,53.99,41.5723,12.4177
2013-08-08,SO63846,1,18669,475,69.99,69.99,26.1763,43.8137
2013-08-08,SO63847,1,17602,477,4.99,4.99,1.8663,3.1237
2013-08-08,SO63848,1,14635,528,4.99,4.99,1.8663,3.1237
2013-08-08,SO63848,2,14635,485,21.98,21.98,8.2205,13.7595
2013-08-08,SO63848,3,14635,480,2.29,2.29,0.8565,1.4335
2013-08-08,SO63848,4,14635,484,7.95,7.95,2.9733,4.9767
2013-08-08,SO63849,1,22100,485,21.98,21.98,8.2205,13.7595
2013-08-08,SO63849,2,22100,478,9.99,9.99,3.7363,6.2537
2013-08-08,SO63849,3,22100,477,4.99,4.99,1.8663,3.1237
2013-08-08,SO63849,4,22100,490,53.99,53.99,41.5723,12.4177
2013-08-08,SO63850,1,14001,485,21.98,21.98,8.2205,13.7595
2013-08-08,SO63850,2,14001,214,34.99,34.99,13.0863,21.9037
2013-08-08,SO63850,3,14001,237,49.99,49.99,38.4923,11.4977
2013-08-08,SO63851,1,21345,485,21.98,21.98,8.2205,13.7595
2013-08-08,SO63851,2,21345,484,7.95,7.95,2.9733,4.9767
2013-08-08,SO63852,1,13940,485,21.98,21.98,8.2205,13.7595
2013-08-08,SO63852,2,13940,471,63.50,63.50,23.749,39.751
2013-08-08,SO63853,1,16187,485,21.98,21.98,8.2205,13.7595
2013-08-08,SO63853,2,16187,484,7.95,7.95,2.9733,4.9767
2013-08-08,SO63854,1,20715,528,4.99,4.99,1.8663,3.1237
2013-08-08,SO63854,2,20715,536,29.99,29.99,11.2163,18.7737
2013-08-08,SO63854,3,20715,480,2.29,2.29,0.8565,1.4335
2013-08-08,SO63854,4,20715,486,159.00,159.00,59.466,99.534
2013-08-08,SO63855,1,21530,536,29.99,29.99,11.2163,18.7737
2013-08-08,SO63855,2,21530,528,4.99,4.99,1.8663,3.1237
2013-08-08,SO63855,3,21530,222,34.99,34.99,13.0863,21.9037
2013-08-08,SO63855,4,21530,234,49.99,49.99,38.4923,11.4977
2013-08-08,SO63855,5,21530,225,8.99,8.99,6.9223,2.0677
2013-08-08,SO63856,1,11557,538,21.49,21.49,8.0373,13.4527
2013-08-08,SO63857,1,22528,477,4.99,4.99,1.8663,3.1237
2013-08-08,SO63857,2,22528,222,34.99,34.99,13.0863,21.9037
2013-08-08,SO63858,1,11770,528,4.99,4.99,1.8663,3.1237
2013-08-08,SO63858,2,11770,537,35.00,35.00,13.09,21.91
2013-08-08,SO63858,3,11770,480,2.29,2.29,0.8565,1.4335
2013-08-08,SO63859,1,12445,485,21.98,21.98,8.2205,13.7595
2013-08-08,SO63860,1,12223,214,34.99,34.99,13.0863,21.9037
2013-08-08,SO63861,1,19740,596,539.99,539.99,294.5797,245.4103
2013-08-08,SO63861,2,19740,478,9.99,9.99,3.7363,6.2537
2013-08-08,SO63861,3,19740,477,4.99,4.99,1.8663,3.1237
2013-08-08,SO63861,4,19740,222,34.99,34.99,13.0863,21.9037
2013-08-08,SO63862,1,15200,353,2319.99,2319.99,1265.6195,1054.3705
2013-08-08,SO63862,2,15200,537,35.00,35.00,13.09,21.91
2013-08-08,SO63862,3,15200,528,4.99,4.99,1.8663,3.1237
2013-08-08,SO63863,1,11353,575,2384.07,2384.07,1481.9379,902.1321
2013-08-08,SO63863,2,11353,481,8.99,8.99,3.3623,5.6277
2013-08-08,SO63864,1,23652,580,1700.99,1700.99,1082.51,618.48
2013-08-08,SO63864,2,23652,539,24.99,24.99,9.3463,15.6437
2013-08-08,SO63865,1,27582,584,539.99,539.99,343.6496,196.3404
2013-08-08,SO63865,2,27582,479,8.99,8.99,3.3623,5.6277
2013-08-08,SO63865,3,27582,477,4.99,4.99,1.8663,3.1237
2013-08-08,SO63865,4,27582,484,7.95,7.95,2.9733,4.9767
2013-08-08,SO63866,1,27583,604,539.99,539.99,343.6496,196.3404
2013-08-08,SO63866,2,27583,479,8.99,8.99,3.3623,5.6277
2013-08-08,SO63866,3,27583,477,4.99,4.99,1.8663,3.1237
2013-08-08,SO63867,1,17735,384,1120.49,1120.49,713.0798,407.4102
2013-08-08,SO63867,2,17735,490,53.99,53.99,41.5723,12.4177
2013-08-08,SO63868,1,21165,376,2443.35,2443.35,1554.9479,888.4021
2013-08-08,SO63868,2,21165,479,8.99,8.99,3.3623,5.6277
2013-08-08,SO63868,3,21165,477,4.99,4.99,1.8663,3.1237
2013-08-08,SO63868,4,21165,214,34.99,34.99,13.0863,21.9037
2013-08-08,SO63869,1,20625,372,2443.35,2443.35,1554.9479,888.4021
2013-08-08,SO63869,2,20625,484,7.95,7.95,2.9733,4.9767
2013-08-08,SO63870,1,18188,376,2443.35,2443.35,1554.9479,888.4021
2013-08-08,SO63870,2,18188,540,32.60,32.60,12.1924,20.4076
2013-08-08,SO63870,3,18188,529,3.99,3.99,1.4923,2.4977
2013-08-08,SO63870,4,18188,217,34.99,34.99,13.0863,21.9037
2013-08-08,SO63871,1,29223,585,742.35,742.35,461.4448,280.9052
2013-08-08,SO63871,2,29223,222,34.99,34.99,13.0863,21.9037
2013-08-08,SO63872,1,26373,606,539.99,539.99,343.6496,196.3404
2013-08-08,SO63872,2,26373,538,21.49,21.49,8.0373,13.4527
2013-08-08,SO63872,3,26373,529,3.99,3.99,1.4923,2.4977
2013-08-08,SO63873,1,20703,582,1700.99,1700.99,1082.51,618.48
2013-08-08,SO63873,2,20703,214,34.99,34.99,13.0863,21.9037
2013-08-08,SO63874,1,20841,382,1120.49,1120.49,713.0798,407.4102
2013-08-08,SO63874,2,20841,214,34.99,34.99,13.0863,21.9037
2013-08-08,SO63875,1,24184,390,1120.49,1120.49,713.0798,407.4102
2013-08-08,SO63875,2,24184,222,34.99,34.99,13.0863,21.9037
2013-08-08,SO63876,1,23917,606,539.99,539.99,343.6496,196.3404
2013-08-08,SO63876,2,23917,477,4.99,4.99,1.8663,3.1237
2013-08-08,SO63876,3,23917,479,8.99,8.99,3.3623,5.6277
2013-08-08,SO63877,1,29095,565,742.35,742.35,461.4448,280.9052
2013-08-08,SO63877,2,29095,214,34.99,34.99,13.0863,21.9037
2013-08-08,SO63878,1,12004,575,2384.07,2384.07,1481.9379,902.1321
2013-08-08,SO63878,2,12004,222,34.99,34.99,13.0863,21.9037
2013-08-08,SO63879,1,12337,576,2384.07,2384.07,1481.9379,902.1321
2013-08-08,SO63879,2,12337,225,8.99,8.99,6.9223,2.0677
2013-08-09,SO63880,1,18130,355,2319.99,2319.99,1265.6195,1054.3705
2013-08-09,SO63880,2,18130,478,9.99,9.99,3.7363,6.2537
2013-08-09,SO63880,3,18130,477,4.99,4.99,1.8663,3.1237
2013-08-09,SO63880,4,18130,465,24.49,24.49,9.1593,15.3307
2013-08-09,SO63881,1,17206,359,2294.99,2294.99,1251.9813,1043.0087
2013-08-09,SO63882,1,12201,484,7.95,7.95,2.9733,4.9767
2013-08-09,SO63883,1,15131,539,24.99,24.99,9.3463,15.6437
2013-08-09,SO63883,2,15131,529,3.99,3.99,1.4923,2.4977
2013-08-09,SO63883,3,15131,480,2.29,2.29,0.8565,1.4335
2013-08-09,SO63884,1,14314,539,24.99,24.99,9.3463,15.6437
2013-08-09,SO63884,2,14314,529,3.99,3.99,1.4923,2.4977
2013-08-09,SO63884,3,14314,217,34.99,34.99,13.0863,21.9037
2013-08-09,SO63885,1,16023,536,29.99,29.99,11.2163,18.7737
2013-08-09,SO63885,2,16023,528,4.99,4.99,1.8663,3.1237
2013-08-09,SO63885,3,16023,214,34.99,34.99,13.0863,21.9037
2013-08-09,SO63886,1,16680,536,29.99,29.99,11.2163,18.7737
2013-08-09,SO63886,2,16680,528,4.99,4.99,1.8663,3.1237
2013-08-09,SO63886,3,16680,217,34.99,34.99,13.0863,21.9037
2013-08-09,SO63887,1,18221,485,21.98,21.98,8.2205,13.7595
2013-08-09,SO63887,2,18221,478,9.99,9.99,3.7363,6.2537
2013-08-09,SO63887,3,18221,477,4.99,4.99,1.8663,3.1237
2013-08-09,SO63888,1,21573,537,35.00,35.00,13.09,21.91
2013-08-09,SO63888,2,21573,528,4.99,4.99,1.8663,3.1237
2013-08-09,SO63888,3,21573,485,21.98,21.98,8.2205,13.7595
2013-08-09,SO63889,1,15581,478,9.99,9.99,3.7363,6.2537
2013-08-09,SO63889,2,15581,477,4.99,4.99,1.8663,3.1237
2013-08-09,SO63889,3,15581,214,34.99,34.99,13.0863,21.9037
2013-08-09,SO63890,1,11098,491,53.99,53.99,41.5723,12.4177
2013-08-09,SO63891,1,17298,488,53.99,53.99,41.5723,12.4177
2013-08-09,SO63892,1,14313,473,63.50,63.50,23.749,39.751
2013-08-09,SO63892,2,14313,487,54.99,54.99,20.5663,34.4237
2013-08-09,SO63893,1,22418,583,1700.99,1700.99,1082.51,618.48
2013-08-09,SO63893,2,22418,529,3.99,3.99,1.4923,2.4977
2013-08-09,SO63893,3,22418,539,24.99,24.99,9.3463,15.6437
2013-08-09,SO63893,4,22418,480,2.29,2.29,0.8565,1.4335
2013-08-09,SO63894,1,11142,490,53.99,53.99,41.5723,12.4177
2013-08-09,SO63895,1,11204,480,2.29,2.29,0.8565,1.4335
2013-08-09,SO63896,1,11619,530,4.99,4.99,1.8663,3.1237
2013-08-09,SO63896,2,11619,480,2.29,2.29,0.8565,1.4335
2013-08-09,SO63897,1,11277,541,28.99,28.99,10.8423,18.1477
2013-08-09,SO63897,2,11277,530,4.99,4.99,1.8663,3.1237
2013-08-09,SO63897,3,11277,487,54.99,54.99,20.5663,34.4237
2013-08-09,SO63898,1,25276,529,3.99,3.99,1.4923,2.4977
2013-08-09,SO63898,2,25276,540,32.60,32.60,12.1924,20.4076
2013-08-09,SO63898,3,25276,480,2.29,2.29,0.8565,1.4335
2013-08-09,SO63899,1,22792,536,29.99,29.99,11.2163,18.7737
2013-08-09,SO63899,2,22792,528,4.99,4.99,1.8663,3.1237
2013-08-09,SO63899,3,22792,214,34.99,34.99,13.0863,21.9037
2013-08-09,SO63900,1,14244,478,9.99,9.99,3.7363,6.2537
2013-08-09,SO63900,2,14244,477,4.99,4.99,1.8663,3.1237
2013-08-09,SO63900,3,14244,217,34.99,34.99,13.0863,21.9037
2013-08-09,SO63901,1,18055,528,4.99,4.99,1.8663,3.1237
2013-08-09,SO63901,2,18055,536,29.99,29.99,11.2163,18.7737
2013-08-09,SO63901,3,18055,485,21.98,21.98,8.2205,13.7595
2013-08-09,SO63901,4,18055,231,49.99,49.99,38.4923,11.4977
2013-08-09,SO63902,1,19528,475,69.99,69.99,26.1763,43.8137
2013-08-09,SO63902,2,19528,225,8.99,8.99,6.9223,2.0677
2013-08-09,SO63903,1,17440,477,4.99,4.99,1.8663,3.1237
2013-08-09,SO63904,1,18933,477,4.99,4.99,1.8663,3.1237
2013-08-09,SO63904,2,18933,487,54.99,54.99,20.5663,34.4237
2013-08-09,SO63905,1,11185,477,4.99,4.99,1.8663,3.1237
2013-08-09,SO63905,2,11185,217,34.99,34.99,13.0863,21.9037
2013-08-09,SO63905,3,11185,472,63.50,63.50,23.749,39.751
2013-08-09,SO63906,1,19906,528,4.99,4.99,1.8663,3.1237
2013-08-09,SO63906,2,19906,482,8.99,8.99,3.3623,5.6277
2013-08-09,SO63907,1,20721,539,24.99,24.99,9.3463,15.6437
2013-08-09,SO63908,1,19079,535,24.99,24.99,9.3463,15.6437
2013-08-09,SO63909,1,19061,535,24.99,24.99,9.3463,15.6437
2013-08-09,SO63909,2,19061,528,4.99,4.99,1.8663,3.1237
2013-08-09,SO63909,3,19061,214,34.99,34.99,13.0863,21.9037
2013-08-09,SO63910,1,21550,477,4.99,4.99,1.8663,3.1237
2013-08-09,SO63910,2,21550,490,53.99,53.99,41.5723,12.4177
2013-08-09,SO63911,1,26364,529,3.99,3.99,1.4923,2.4977
2013-08-09,SO63911,2,26364,217,34.99,34.99,13.0863,21.9037
2013-08-09,SO63912,1,11469,538,21.49,21.49,8.0373,13.4527
2013-08-09,SO63912,2,11469,529,3.99,3.99,1.4923,2.4977
2013-08-09,SO63913,1,21820,536,29.99,29.99,11.2163,18.7737
2013-08-09,SO63913,2,21820,481,8.99,8.99,3.3623,5.6277
2013-08-09,SO63914,1,22529,538,21.49,21.49,8.0373,13.4527
2013-08-09,SO63914,2,22529,480,2.29,2.29,0.8565,1.4335
2013-08-09,SO63915,1,14554,541,28.99,28.99,10.8423,18.1477
2013-08-09,SO63915,2,14554,530,4.99,4.99,1.8663,3.1237
2013-08-09,SO63915,3,14554,228,49.99,49.99,38.4923,11.4977
2013-08-09,SO63915,4,14554,467,24.49,24.49,9.1593,15.3307
2013-08-09,SO63916,1,27932,530,4.99,4.99,1.8663,3.1237
2013-08-09,SO63916,2,27932,487,54.99,54.99,20.5663,34.4237
2013-08-09,SO63916,3,27932,473,63.50,63.50,23.749,39.751
2013-08-09,SO63917,1,12551,529,3.99,3.99,1.4923,2.4977
2013-08-09,SO63917,2,12551,538,21.49,21.49,8.0373,13.4527
2013-08-09,SO63918,1,11087,537,35.00,35.00,13.09,21.91
2013-08-09,SO63918,2,11087,480,2.29,2.29,0.8565,1.4335
2013-08-09,SO63919,1,11699,537,35.00,35.00,13.09,21.91
2013-08-09,SO63919,2,11699,485,21.98,21.98,8.2205,13.7595
2013-08-09,SO63919,3,11699,480,2.29,2.29,0.8565,1.4335
2013-08-09,SO63920,1,12400,478,9.99,9.99,3.7363,6.2537
2013-08-09,SO63920,2,12400,477,4.99,4.99,1.8663,3.1237
2013-08-09,SO63920,3,12400,491,53.99,53.99,41.5723,12.4177
2013-08-09,SO63921,1,18355,485,21.98,21.98,8.2205,13.7595
2013-08-09,SO63921,2,18355,237,49.99,49.99,38.4923,11.4977
2013-08-09,SO63921,3,18355,225,8.99,8.99,6.9223,2.0677
2013-08-09,SO63922,1,12472,234,49.99,49.99,38.4923,11.4977
2013-08-09,SO63923,1,13714,596,539.99,539.99,294.5797,245.4103
2013-08-09,SO63923,2,13714,478,9.99,9.99,3.7363,6.2537
2013-08-09,SO63923,3,13714,477,4.99,4.99,1.8663,3.1237
2013-08-09,SO63923,4,13714,222,34.99,34.99,13.0863,21.9037
2013-08-09,SO63924,1,12769,361,2294.99,2294.99,1251.9813,1043.0087
2013-08-09,SO63924,2,12769,537,35.00,35.00,13.09,21.91
2013-08-09,SO63924,3,12769,528,4.99,4.99,1.8663,3.1237
2013-08-09,SO63924,4,12769,214,34.99,34.99,13.0863,21.9037
2013-08-09,SO63925,1,15302,359,2294.99,2294.99,1251.9813,1043.0087
2013-08-09,SO63925,2,15302,485,21.98,21.98,8.2205,13.7595
2013-08-09,SO63925,3,15302,217,34.99,34.99,13.0863,21.9037
2013-08-09,SO63926,1,15997,353,2319.99,2319.99,1265.6195,1054.3705
2013-08-09,SO63926,2,15997,537,35.00,35.00,13.09,21.91
2013-08-09,SO63926,3,15997,528,4.99,4.99,1.8663,3.1237
2013-08-09,SO63926,4,15997,480,2.29,2.29,0.8565,1.4335
2013-08-09,SO63927,1,16000,359,2294.99,2294.99,1251.9813,1043.0087
2013-08-09,SO63927,2,16000,485,21.98,21.98,8.2205,13.7595
2013-08-09,SO63927,3,16000,478,9.99,9.99,3.7363,6.2537
2013-08-09,SO63927,4,16000,477,4.99,4.99,1.8663,3.1237
2013-08-09,SO63927,5,16000,487,54.99,54.99,20.5663,34.4237
2013-08-09,SO63927,6,16000,484,7.95,7.95,2.9733,4.9767
2013-08-09,SO63928,1,12761,357,2319.99,2319.99,1265.6195,1054.3705
2013-08-09,SO63928,2,12761,485,21.98,21.98,8.2205,13.7595
2013-08-09,SO63928,3,12761,482,8.99,8.99,3.3623,5.6277
2013-08-09,SO63929,1,15417,363,2294.99,2294.99,1251.9813,1043.0087
2013-08-09,SO63929,2,15417,537,35.00,35.00,13.09,21.91
2013-08-09,SO63929,3,15417,528,4.99,4.99,1.8663,3.1237
2013-08-09,SO63929,4,15417,480,2.29,2.29,0.8565,1.4335
2013-08-09,SO63930,1,12773,357,2319.99,2319.99,1265.6195,1054.3705
2013-08-09,SO63930,2,12773,478,9.99,9.99,3.7363,6.2537
2013-08-09,SO63931,1,16810,355,2319.99,2319.99,1265.6195,1054.3705
2013-08-09,SO63931,2,16810,480,2.29,2.29,0.8565,1.4335
2013-08-09,SO63932,1,25606,579,1214.85,1214.85,755.1508,459.6992
2013-08-09,SO63932,2,25606,214,34.99,34.99,13.0863,21.9037
2013-08-09,SO63933,1,23651,581,1700.99,1700.99,1082.51,618.48
2013-08-09,SO63933,2,23651,217,34.99,34.99,13.0863,21.9037
2013-08-09,SO63934,1,24001,584,539.99,539.99,343.6496,196.3404
2013-08-09,SO63935,1,24161,604,539.99,539.99,343.6496,196.3404
2013-08-09,SO63936,1,21166,374,2443.35,2443.35,1554.9479,888.4021
2013-08-09,SO63936,2,21166,477,4.99,4.99,1.8663,3.1237
2013-08-09,SO63936,3,21166,479,8.99,8.99,3.3623,5.6277
2013-08-09,SO63936,4,21166,225,8.99,8.99,6.9223,2.0677
2013-08-09,SO63937,1,14225,363,2294.99,2294.99,1251.9813,1043.0087
2013-08-09,SO63937,2,14225,478,9.99,9.99,3.7363,6.2537
2013-08-09,SO63938,1,25895,577,1214.85,1214.85,755.1508,459.6992
2013-08-09,SO63938,2,25895,217,34.99,34.99,13.0863,21.9037
2013-08-09,SO63939,1,26110,576,2384.07,2384.07,1481.9379,902.1321
2013-08-09,SO63940,1,23339,605,539.99,539.99,343.6496,196.3404
2013-08-09,SO63940,2,23339,217,34.99,34.99,13.0863,21.9037
2013-08-09,SO63941,1,20645,388,1120.49,1120.49,713.0798,407.4102
2013-08-09,SO63941,2,20645,479,8.99,8.99,3.3623,5.6277
2013-08-09,SO63941,3,20645,225,8.99,8.99,6.9223,2.0677
2013-08-09,SO63941,4,20645,477,4.99,4.99,1.8663,3.1237
2013-08-09,SO63942,1,17614,580,1700.99,1700.99,1082.51,618.48
2013-08-09,SO63943,1,23933,605,539.99,539.99,343.6496,196.3404
2013-08-09,SO63943,2,23933,538,21.49,21.49,8.0373,13.4527
2013-08-09,SO63943,3,23933,480,2.29,2.29,0.8565,1.4335
2013-08-09,SO63944,1,11964,573,2384.07,2384.07,1481.9379,902.1321
2013-08-09,SO63944,2,11964,214,34.99,34.99,13.0863,21.9037
2013-08-09,SO63944,3,11964,465,24.49,24.49,9.1593,15.3307
2013-08-09,SO63945,1,14066,571,742.35,742.35,461.4448,280.9052
2013-08-09,SO63945,2,14066,479,8.99,8.99,3.3623,5.6277
2013-08-09,SO63945,3,14066,477,4.99,4.99,1.8663,3.1237
2013-08-09,SO63945,4,14066,480,2.29,2.29,0.8565,1.4335
2013-08-09,SO63946,1,17240,588,769.49,769.49,419.7784,349.7116
2013-08-09,SO63946,2,17240,536,29.99,29.99,11.2163,18.7737
2013-08-09,SO63946,3,17240,528,4.99,4.99,1.8663,3.1237
2013-08-09,SO63946,4,17240,480,2.29,2.29,0.8565,1.4335
2013-08-10,SO63947,1,21248,536,29.99,29.99,11.2163,18.7737
2013-08-10,SO63947,2,21248,528,4.99,4.99,1.8663,3.1237
2013-08-10,SO63948,1,16705,536,29.99,29.99,11.2163,18.7737
2013-08-10,SO63948,2,16705,528,4.99,4.99,1.8663,3.1237
2013-08-10,SO63949,1,27145,537,35.00,35.00,13.09,21.91
2013-08-10,SO63950,1,27592,530,4.99,4.99,1.8663,3.1237
2013-08-10,SO63951,1,26136,528,4.99,4.99,1.8663,3.1237
2013-08-10,SO63951,2,26136,214,34.99,34.99,13.0863,21.9037
2013-08-10,SO63952,1,17076,237,49.99,49.99,38.4923,11.4977
2013-08-10,SO63952,2,17076,465,24.49,24.49,9.1593,15.3307
2013-08-10,SO63953,1,19085,480,2.29,2.29,0.8565,1.4335
2013-08-10,SO63954,1,14685,487,54.99,54.99,20.5663,34.4237
2013-08-10,SO63955,1,15063,600,539.99,539.99,294.5797,245.4103
2013-08-10,SO63955,2,15063,477,4.99,4.99,1.8663,3.1237
2013-08-10,SO63955,3,15063,478,9.99,9.99,3.7363,6.2537
2013-08-10,SO63956,1,22396,581,1700.99,1700.99,1082.51,618.48
2013-08-10,SO63956,2,22396,539,24.99,24.99,9.3463,15.6437
2013-08-10,SO63957,1,16275,589,769.49,769.49,419.7784,349.7116
2013-08-10,SO63957,2,16275,476,69.99,69.99,26.1763,43.8137
2013-08-10,SO63958,1,15931,357,2319.99,2319.99,1265.6195,1054.3705
2013-08-10,SO63958,2,15931,477,4.99,4.99,1.8663,3.1237
2013-08-10,SO63958,3,15931,478,9.99,9.99,3.7363,6.2537
2013-08-10,SO63958,4,15931,225,8.99,8.99,6.9223,2.0677
2013-08-10,SO63959,1,15933,361,2294.99,2294.99,1251.9813,1043.0087
2013-08-10,SO63959,2,15933,480,2.29,2.29,0.8565,1.4335
2013-08-10,SO63960,1,16575,355,2319.99,2319.99,1265.6195,1054.3705
2013-08-10,SO63960,2,16575,478,9.99,9.99,3.7363,6.2537
2013-08-10,SO63960,3,16575,477,4.99,4.99,1.8663,3.1237
2013-08-10,SO63960,4,16575,225,8.99,8.99,6.9223,2.0677
2013-08-10,SO63961,1,28231,538,21.49,21.49,8.0373,13.4527
2013-08-10,SO63961,2,28231,480,2.29,2.29,0.8565,1.4335
2013-08-10,SO63962,1,11619,529,3.99,3.99,1.4923,2.4977
2013-08-10,SO63962,2,11619,538,21.49,21.49,8.0373,13.4527
2013-08-10,SO63963,1,24320,529,3.99,3.99,1.4923,2.4977
2013-08-10,SO63963,2,24320,540,32.60,32.60,12.1924,20.4076
2013-08-10,SO63963,3,24320,480,2.29,2.29,0.8565,1.4335
2013-08-10,SO63964,1,23027,536,29.99,29.99,11.2163,18.7737
2013-08-10,SO63964,2,23027,528,4.99,4.99,1.8663,3.1237
2013-08-10,SO63964,3,23027,480,2.29,2.29,0.8565,1.4335
2013-08-10,SO63965,1,11724,478,9.99,9.99,3.7363,6.2537
2013-08-10,SO63965,2,11724,477,4.99,4.99,1.8663,3.1237
2013-08-10,SO63966,1,18822,474,69.99,69.99,26.1763,43.8137
2013-08-10,SO63966,2,18822,231,49.99,49.99,38.4923,11.4977
2013-08-10,SO63967,1,24755,477,4.99,4.99,1.8663,3.1237
2013-08-10,SO63967,2,24755,222,34.99,34.99,13.0863,21.9037
2013-08-10,SO63968,1,21745,485,21.98,21.98,8.2205,13.7595
2013-08-10,SO63968,2,21745,478,9.99,9.99,3.7363,6.2537
2013-08-10,SO63968,3,21745,477,4.99,4.99,1.8663,3.1237
2013-08-10,SO63968,4,21745,214,34.99,34.99,13.0863,21.9037
2013-08-10,SO63969,1,13858,485,21.98,21.98,8.2205,13.7595
2013-08-10,SO63969,2,13858,477,4.99,4.99,1.8663,3.1237
2013-08-10,SO63969,3,13858,478,9.99,9.99,3.7363,6.2537
2013-08-10,SO63969,4,13858,217,34.99,34.99,13.0863,21.9037
2013-08-10,SO63970,1,23458,528,4.99,4.99,1.8663,3.1237
2013-08-10,SO63970,2,23458,485,21.98,21.98,8.2205,13.7595
2013-08-10,SO63970,3,23458,477,4.99,4.99,1.8663,3.1237
